-2.2765	-0.598503	-2.93468	-0.821681	20.7
-2.56454	-0.837504	-2.81144	-0.720217	20.8
-2.83962	-1.06913	-2.67422	-0.611135	20.9
-3.10038	-1.29244	-2.5237	-0.49491	21
-3.34551	-1.50653	-2.36065	-0.372061	21.1
-3.5738	-1.71056	-2.18588	-0.243142	21.2
-3.78412	-1.90373	-2.00028	-0.108746	21.3
-3.97543	-2.0853	-1.80477	0.0305062	21.4
-4.14678	-2.25461	-1.60035	0.173961	21.5
-4.29732	-2.41104	-1.38803	0.32094	21.6
-4.42631	-2.55404	-1.16888	0.470743	21.7
-4.53312	-2.68314	-0.944	0.622649	21.8
-4.61723	-2.79794	-0.714516	0.775922	21.9
-4.67822	-2.89811	-0.481576	0.929815	22
-4.71581	-2.98338	-0.246346	1.08357	22.1
-4.72981	-3.05359	-0.0100031	1.23643	22.2
-4.72018	-3.10861	0.226272	1.38763	22.3
-4.68696	-3.14843	0.461298	1.53642	22.4
-4.63034	-3.17309	0.693902	1.68204	22.5
-4.55061	-3.1827	0.922922	1.82375	22.6
-4.44818	-3.17747	1.14722	1.96083	22.7
-4.32357	-3.15766	1.36567	2.09256	22.8
-4.17743	-3.12361	1.57718	2.21827	22.9
-4.01048	-3.07572	1.78071	2.33728	23
-3.82358	-3.01448	1.97524	2.44897	23.1
-3.61766	-2.94041	2.1598	2.55274	23.2
-3.39377	-2.85413	2.33348	2.64801	23.3
-3.15304	-2.75629	2.49541	2.73426	23.4
-2.89666	-2.64759	2.6448	2.811	23.5
-2.62595	-2.5288	2.78089	2.87778	23.6
-2.34225	-2.40072	2.90302	2.9342	23.7
-2.04698	-2.26422	3.01058	2.9799	23.8
-1.74164	-2.12016	3.10304	3.01459	23.9
-1.42774	-1.96947	3.17995	3.03799	24
-1.10687	-1.8131	3.24094	3.04991	24.1
-0.780627	-1.65202	3.2857	3.05019	24.2
-0.450647	-1.48721	3.31401	3.03875	24.3
-0.11858	-1.31967	3.32576	3.01553	24.4
0.213914	-1.15041	3.32088	2.98054	24.5
0.545172	-0.980435	3.29941	2.93386	24.6
0.873541	-0.81075	3.26147	2.8756	24.7
1.19738	-0.642352	3.20724	2.80594	24.8
1.51508	-0.476224	3.13702	2.7251	24.9
1.82504	-0.313329	3.05116	2.63336	25
2.12573	-0.154608	2.95009	2.53106	25.1
2.41565	-0.000971704	2.83433	2.41857	25.2
2.69335	0.146701	2.70447	2.29632	25.3
2.95746	0.287571	2.56116	2.16478	25.4
3.20666	0.420838	2.40513	2.02447	25.5
3.43971	0.545752	2.23715	1.87595	25.6
3.65545	0.661608	2.05808	1.7198	25.7
3.85282	0.76776	1.86881	1.55667	25.8
4.03084	0.863614	1.67031	1.38721	25.9
4.18863	0.94864	1.46355	1.21211	26
4.32542	1.02237	1.24959	1.0321	26.1
4.44052	1.08439	1.02948	0.847912	26.2
4.53337	1.13438	0.804347	0.660312	26.3
4.60352	1.17205	0.575304	0.470073	26.4
4.65064	1.19722	0.343501	0.277982	26.5
4.6745	1.20975	0.110097	0.0848364	26.6
4.67498	1.20959	-0.12374	-0.108565	26.7
4.65211	1.19675	-0.356842	-0.301422	26.8
4.606	1.17132	-0.588044	-0.492937	26.9
4.5369	1.13346	-0.816192	-0.68232	27
4.44516	1.0834	-1.04015	-0.868791	27.1
4.33126	1.02143	-1.2588	-1.05159	27.2
4.19577	0.947918	-1.47104	-1.22996	27.3
4.03939	0.863294	-1.67583	-1.40318	27.4
3.8629	0.768051	-1.87215	-1.57055	27.5
3.66719	0.662745	-2.05901	-1.7314	27.6
3.45326	0.547986	-2.23549	-1.8851	27.7
3.22218	0.424441	-2.40071	-2.03102	27.8
2.97511	0.292827	-2.55385	-2.1686	27.9
2.7133	0.15391	-2.69416	-2.29732	28
2.43807	0.00849592	-2.82093	-2.41668	28.1
2.15079	-0.142567	-2.93354	-2.52625	28.2
1.85291	-0.298396	-3.03144	-2.62562	28.3
1.54591	-0.45808	-3.11415	-2.71446	28.4
1.23135	-0.620681	-3.18125	-2.79245	28.5
0.910789	-0.785242	-3.23242	-2.85935	28.6
0.585838	-0.950789	-3.26741	-2.91498	28.7
0.258123	-1.11634	-3.28606	-2.95917	28.8
-0.0707185	-1.2809	-3.28828	-2.99185	28.9
-0.399042	-1.44348	-3.27407	-3.01298	29
-0.725208	-1.6031	-3.2435	-3.02258	29.1
-1.04759	-1.75879	-3.19675	-3.02071	29.2
-1.36457	-1.90958	-3.13404	-3.0075	29.3
-1.67458	-2.05453	-3.0557	-2.98313	29.4
-1.97606	-2.19274	-2.96214	-2.94782	29.5
-2.26752	-2.32331	-2.85382	-2.90185	29.6
-2.5475	-2.44539	-2.73129	-2.84554	29.7
-2.81462	-2.55818	-2.59518	-2.77927	29.8
-3.06753	-2.66091	-2.44617	-2.70344	29.9
-3.30499	-2.75285	-2.28501	-2.61851	30
-3.52582	-2.83334	-2.11251	-2.52498	30.1
-3.72892	-2.90177	-1.92954	-2.42338	30.2
-3.91329	-2.95757	-1.73703	-2.31428	30.3
-4.07801	-3.00025	-1.53593	-2.19829	30.4
-4.22227	-3.02938	-1.32725	-2.07601	30.5
-4.34536	-3.04459	-1.11205	-1.94812	30.6
-4.44667	-3.04559	-0.891397	-1.81527	30.7
-4.52572	-3.03214	-0.666402	-1.67818	30.8
-4.58211	-3.0041	-0.438189	-1.53753	30.9
-4.61558	-2.96137	-0.2079	-1.39405	31
-4.62597	-2.90395	0.0233117	-1.24847	31.1
-4.61324	-2.83189	0.254292	-1.10151	31.2
-4.57746	-2.74534	0.483886	-0.953914	31.3
-4.51883	-2.6445	0.710947	-0.806397	31.4
-4.43765	-2.52965	0.934342	-0.659684	31.5
-4.33433	-2.40114	1.15296	-0.514483	31.6
-4.20941	-2.2594	1.3657	-0.371491	31.7
-4.06352	-2.1049	1.57152	-0.231385	31.8
-3.89739	-1.9382	1.76937	-0.0948227	31.9
-3.71187	-1.75991	1.95829	0.0375625	32
-3.5079	-1.57072	2.13733	0.165164	32.1
-3.28651	-1.37135	2.3056	0.287407	32.2
-3.0488	-1.16258	2.46226	0.403746	32.3
-2.79597	-0.945259	2.60655	0.513675	32.4
-2.5293	-0.720256	2.73773	0.616723	32.5
-2.25013	-0.488494	2.85517	0.712459	32.6
-1.95985	-0.250932	2.95829	0.800497	32.7
-1.65992	-0.00856189	3.04657	0.880492	32.8
-1.35185	0.237598	3.11959	0.952146	32.9
-1.03718	0.486506	3.17698	1.01521	33
-0.717486	0.737103	3.21846	1.06947	33.1
-0.394365	0.988315	3.24385	1.11478	33.2
-0.0694335	1.23906	3.25301	1.15103	33.3
0.255682	1.48826	3.24591	1.17817	33.4
0.579357	1.73484	3.2226	1.19619	33.5
0.899976	1.97771	3.18319	1.20514	33.6
1.21594	2.21583	3.1279	1.2051	33.7
1.52566	2.44814	3.05701	1.19621	33.8
1.82761	2.67364	2.97088	1.17868	33.9
2.12028	2.89133	2.86995	1.15272	34
2.40221	3.10025	2.75472	1.11863	34.1
2.67199	3.29948	2.62579	1.07672	34.2
2.92828	3.48815	2.4838	1.02737	34.3
3.16982	3.66543	2.32948	0.970966	34.4
3.39539	3.83052	2.16359	0.907966	34.5
3.60389	3.98271	1.98697	0.838844	34.6
3.79427	4.12131	1.80051	0.764108	34.7
3.9656	4.24572	1.60515	0.684298	34.8
4.11703	4.35539	1.40186	0.59998	34.9
4.24781	4.44984	1.19167	0.511743	35
4.3573	4.52866	0.975637	0.420198	35.1
4.44496	4.59149	0.754832	0.325972	35.2
4.51037	4.63808	0.530366	0.229706	35.3
4.5532	4.66821	0.303362	0.13205	35.4
4.57327	4.68177	0.0749551	0.0336623	35.5
4.57047	4.6787	-0.153712	-0.0647948	35.6
4.54484	4.65903	-0.381496	-0.16266	35.7
4.49651	4.62285	-0.607261	-0.259277	35.8
4.42573	4.57034	-0.829878	-0.353993	35.9
4.33288	4.50175	-1.04824	-0.446171	36
4.21842	4.41739	-1.26125	-0.535182	36.1
4.08294	4.31764	-1.46785	-0.62042	36.2
3.92713	4.20297	-1.66702	-0.701296	36.3
3.75177	4.0739	-1.85775	-0.777246	36.4
3.55775	3.931	-2.03911	-0.847732	36.5
3.34606	3.77494	-2.21019	-0.912246	36.6
3.11774	3.6064	-2.37014	-0.970312	36.7
2.87397	3.42614	-2.51817	-1.02149	36.8
2.61595	3.23498	-2.65353	-1.06538	36.9
2.34499	3.03376	-2.77558	-1.10161	37
2.06245	2.82338	-2.88369	-1.12986	37.1
1.76975	2.60477	-2.97734	-1.14985	37.2
1.46835	2.3789	-3.05606	-1.16134	37.3
1.15976	2.14676	-3.11948	-1.16416	37.4
0.845532	1.90937	-3.16727	-1.15814	37.5
0.527236	1.66777	-3.19922	-1.14321	37.6
0.206464	1.423	-3.21516	-1.11931	37.7
-0.115179	1.17613	-3.21503	-1.08645	37.8
-0.436085	0.928218	-3.19884	-1.04468	37.9
-0.754652	0.680325	-3.16667	-0.994098	38
-1.06929	0.433505	-3.11869	-0.934857	38.1
-1.37843	0.188801	-3.05515	-0.867153	38.2
-1.68052	-0.0527615	-2.97638	-0.79123	38.3
-1.97407	-0.290177	-2.88278	-0.707378	38.4
-2.2576	-0.522468	-2.77481	-0.61593	38.5
-2.52972	-0.748687	-2.65304	-0.517263	38.6
-2.78905	-0.967922	-2.51807	-0.411796	38.7
-3.03432	-1.1793	-2.37058	-0.299985	38.8
-3.26431	-1.38199	-2.21133	-0.182324	38.9
-3.47787	-1.57522	-2.0411	-0.0593405	39
-3.67394	-1.75824	-1.86076	0.0684059	39.1
-3.85156	-1.9304	-1.67121	0.200326	39.2
-4.00985	-2.09106	-1.47341	0.335806	39.3
-4.14801	-2.23967	-1.26834	0.474207	39.4
-4.26539	-2.37573	-1.05704	0.614872	39.5
-4.36139	-2.49882	-0.840563	0.757126	39.6
-4.43555	-2.60857	-0.619992	0.900281	39.7
-4.48751	-2.70467	-0.396434	1.04364	39.8
-4.51702	-2.78691	-0.171006	1.1865	39.9
-4.52394	-2.85513	0.0551628	1.32815	40
-4.50826	-2.90923	0.280943	1.46789	40.1
-4.47005	-2.94921	0.505207	1.605	40.2
-4.40953	-2.97511	0.726834	1.73881	40.3
-4.32701	-2.98706	0.944719	1.86862	40.4
-4.22291	-2.98525	1.15777	1.99377	40.5
-4.09775	-2.96994	1.36494	2.1136	40.6
-3.95219	-2.94146	1.56518	2.22749	40.7
-3.78695	-2.90018	1.7575	2.33482	40.8
-3.60287	-2.84657	1.94094	2.43502	40.9
-3.40087	-2.78112	2.11459	2.52755	41
-3.18199	-2.70441	2.27758	2.61188	41.1
-2.94731	-2.61704	2.42912	2.68753	41.2
-2.69803	-2.51969	2.56844	2.75407	41.3
-2.43539	-2.41306	2.69486	2.8111	41.4
-2.16071	-2.29791	2.80775	2.85825	41.5
-1.87537	-2.17504	2.90655	2.89522	41.6
-1.5808	-2.04526	2.99078	2.92172	41.7
-1.27848	-1.90942	3.06002	2.93755	41.8
-0.969923	-1.76841	3.11394	2.94253	41.9
-0.656675	-1.62313	3.15227	2.93654	42
-0.340302	-1.47449	3.17484	2.91951	42.1
-0.0223859	-1.3234	3.18152	2.89141	42.2
0.295483	-1.17081	3.17231	2.85227	42.3
0.611716	-1.01763	3.14724	2.80217	42.4
0.924734	-0.8648	3.10647	2.74125	42.5
1.23298	-0.713231	3.05019	2.66968	42.6
1.5349	-0.563826	2.9787	2.58769	42.7
1.82901	-0.417469	2.89236	2.49556	42.8
2.11383	-0.275021	2.79161	2.39362	42.9
2.38794	-0.137316	2.67697	2.28223	43
2.64999	-0.0051536	2.549	2.16182	43.1
2.89866	0.120699	2.40836	2.03283	43.2
3.13272	0.239516	2.25576	1.89576	43.3
3.35102	0.350615	2.09196	1.75114	43.4
3.55246	0.453363	1.91779	1.59955	43.5
3.73605	0.547173	1.73413	1.44158	43.6
3.90088	0.631514	1.54189	1.27786	43.7
4.04613	0.705912	1.34204	1.10906	43.8
4.1711	0.769949	1.13559	0.935834	43.9
4.27515	0.823269	0.923564	0.7589	44
4.3578	0.865578	0.707031	0.578969	44.1
4.41863	0.896646	0.487073	0.396772	44.2
4.45735	0.916308	0.264792	0.21305	44.3
4.47378	0.924464	0.0412985	0.0285471	44.4
4.46784	0.92108	-0.18229	-0.155985	44.5
4.43958	0.906191	-0.404855	-0.339799	44.6
4.38916	0.879895	-0.625286	-0.522148	44.7
4.31682	0.842356	-0.842483	-0.702296	44.8
4.22295	0.793805	-1.05536	-0.879516	44.9
4.10803	0.734533	-1.26286	-1.0531	45
3.97264	0.664895	-1.46394	-1.22234	45.1
3.81747	0.585306	-1.65761	-1.38658	45.2
3.64329	0.496238	-1.8429	-1.54516	45.3
3.451	0.398218	-2.01889	-1.69745	45.4
3.24156	0.291827	-2.1847	-1.84288	45.5
3.01603	0.177693	-2.33951	-1.98088	45.6
2.77555	0.0564922	-2.48256	-2.11092	45.7
2.52131	-0.0710567	-2.61313	-2.23252	45.8
2.2546	-0.204197	-2.73057	-2.34523	45.9
1.97676	-0.342136	-2.83432	-2.44864	46
1.68918	-0.484052	-2.92385	-2.54241	46.1
1.3933	-0.629095	-2.99872	-2.6262	46.2
1.09061	-0.776394	-3.05857	-2.69975	46.3
0.782622	-0.92506	-3.10311	-2.76284	46.4
0.470877	-1.07419	-3.13212	-2.8153	46.5
0.156934	-1.22288	-3.14547	-2.85701	46.6
-0.157636	-1.37021	-3.14309	-2.88788	46.7
-0.471261	-1.51526	-3.12501	-2.9079	46.8
-0.782374	-1.65715	-3.09132	-2.91709	46.9
-1.08942	-1.79496	-3.04221	-2.91552	47
-1.39087	-1.92782	-2.97791	-2.90333	47.1
-1.68522	-2.05487	-2.89877	-2.88068	47.2
-1.97101	-2.17528	-2.80518	-2.8478	47.3
-2.2468	-2.28824	-2.69762	-2.80494	47.4
-2.51123	-2.39298	-2.57664	-2.75243	47.5
-2.76297	-2.48876	-2.44284	-2.6906	47.6
-3.00079	-2.5749	-2.29691	-2.61986	47.7
-3.22349	-2.65074	-2.13956	-2.54063	47.8
-3.42997	-2.71569	-1.97161	-2.45339	47.9
-3.61921	-2.76919	-1.79389	-2.35864	48
-3.79027	-2.81076	-1.60729	-2.25691	48.1
-3.94231	-2.83995	-1.41276	-2.14875	48.2
-4.07457	-2.8564	-1.21126	-2.03477	48.3
-4.1864	-2.85979	-1.00381	-1.91557	48.4
-4.27727	-2.84988	-0.79145	-1.79177	48.5
-4.34671	-2.82647	-0.57524	-1.66404	48.6
-4.3944	-2.78945	-0.356265	-1.53301	48.7
-4.4201	-2.73877	-0.135618	-1.39938	48.8
-4.42371	-2.67445	0.0855953	-1.2638	48.9
-4.40521	-2.59657	0.306271	-1.12695	49
-4.36471	-2.50528	0.525305	-0.989525	49.1
-4.30242	-2.40082	0.741606	-0.852186	49.2
-4.21866	-2.28346	0.954092	-0.715603	49.3
-4.11386	-2.15356	1.16171	-0.580432	49.4
-3.98856	-2.01153	1.36341	-0.447315	49.5
-3.8434	-1.85786	1.5582	-0.316879	49.6
-3.6791	-1.69308	1.74511	-0.189729	49.7
-3.4965	-1.51778	1.9232	-0.0664475	49.8
-3.29651	-1.33263	2.0916	0.0524072	49.9
-3.08016	-1.13831	2.24946	0.166307	50
-2.84852	-0.935582	2.396	0.274754	50.1
-2.60277	-0.725239	2.53049	0.377283	50.2
-2.34413	-0.508119	2.65228	0.473466	50.3
-2.07391	-0.285094	2.76074	0.562912	50.4
-1.79346	-0.057071	2.85537	0.645268	50.5
-1.50419	0.175014	2.93567	0.720223	50.6
-1.20755	0.410201	3.00127	0.78751	50.7
-0.905025	0.64751	3.05183	0.846902	50.8
-0.598126	0.885946	3.08713	0.898221	50.9
-0.288393	1.1245	3.10697	0.941329	51
0.022627	1.36217	3.11129	0.976139	51.1
0.333378	1.59794	3.10005	1.00261	51.2
0.642308	1.8308	3.07333	1.02074	51.3
0.947875	2.05975	3.03127	1.03057	51.4
1.24855	2.28381	2.97408	1.03222	51.5
1.54284	2.50201	2.90206	1.0258	51.6
1.82927	2.71341	2.81557	1.01151	51.7
2.10642	2.91708	2.71506	0.989566	51.8
2.3729	3.11215	2.60103	0.960242	51.9
2.6274	3.29777	2.47406	0.92384	52
2.86863	3.47313	2.3348	0.880707	52.1
3.09542	3.63746	2.18393	0.831221	52.2
3.30662	3.79005	2.02223	0.775799	52.3
3.5012	3.93023	1.8505	0.714886	52.4
3.67818	4.05739	1.66962	0.648958	52.5
3.83669	4.17097	1.48048	0.578517	52.6
3.97596	4.27049	1.28404	0.504089	52.7
4.09529	4.35551	1.08128	0.42622	52.8
4.19409	4.42567	0.873218	0.345476	52.9
4.27189	4.48065	0.660898	0.262437	53
4.3283	4.52023	0.445381	0.177695	53.1
4.36306	4.54424	0.227746	0.0918491	53.2
4.376	4.55258	0.00908282	0.00550679	53.3
4.36706	4.54523	-0.209517	-0.0807243	53.4
4.33631	4.52222	-0.42696	-0.166237	53.5
4.28391	4.48367	-0.642162	-0.250429	53.6
4.21013	4.42975	-0.854047	-0.332704	53.7
4.11534	4.36072	-1.06156	-0.412478	53.8
4.00004	4.2769	-1.26366	-0.489181	53.9
3.86482	4.17865	-1.45935	-0.562259	54
